pileno,pileseq,markno,unitw,topile
B40,120,SP-RT-B40-120,7.447353393,cn3
B40,121,SP-RT-B40-121,10.10333496,cn3
B40,122,SP-RT-B40-122,11.6600621,cn3
B40,123,SP-RT-B40-123,0.628214844,cn3
B40,124,SP-RT-B40-124,11.43125946,cn3
B40,125,SP-RT-B40-125,17.67451752,cn3
B40,126,SP-RT-B40-126,4.598814887,cn3
B40,127,SP-RT-B40-127,0.938018487,cn3
B40,128,SP-RT-B40-128,17.88780094,cn3
B40,129,SP-RT-B40-129,0.166500038,cn3
B40,130,SP-RT-B40-130,5.567572054,cn3
B40,131,SP-RT-B40-131,13.10990818,cn3
B40,132,SP-RT-B40-132,7.8708881,cn3
B40,133,SP-RT-B40-133,9.18392642,cn3
B40,134,SP-RT-B40-134,19.02137897,cn3
B40,135,SP-RT-B40-135,14.90834822,cn3
B40,136,SP-RT-B40-136,2.609722749,cn3
B40,137,SP-RT-B40-137,4.244922065,cn3
B40,138,SP-RT-B40-138,17.09972628,cn3
B40,139,SP-RT-B40-139,5.671323067,cn3
B40,140,SP-RT-B40-140,9.252524591,cn3
B40,141,SP-RT-B40-141,4.323376114,cn3
B40,142,SP-RT-B40-142,1.258617181,cn3
B40,143,SP-RT-B40-143,3.552972011,cn3
B40,144,SP-RT-B40-144,15.98026947,cn3
B40,145,SP-RT-B40-145,6.575345707,cn3
B40,146,SP-RT-B40-146,15.06773435,cn3
B40,147,SP-RT-B40-147,8.855596848,cn3
B40,148,SP-RT-B40-148,1.488298989,cn3
B40,149,SP-RT-B40-149,10.80658713,cn3
B40,150,SP-RT-B40-150,15.21961425,cn3
B40,151,SP-RT-B40-151,1.512986833,cn3
A40,001,SP-RT-A40-001,11.6837312,cn3
A40,002,SP-RT-A40-002,1.629395803,cn3
A40,003,SP-RT-A40-003,8.542490762,cn3
A40,004,SP-RT-A40-004,8.72863679,cn3
A40,005,SP-RT-A40-005,13.83318441,cn3
A40,006,SP-RT-A40-006,6.094493107,cn3
A40,007,SP-RT-A40-007,18.84712573,cn3
A40,008,SP-RT-A40-008,2.176568144,cn3
A40,009,SP-RT-A40-009,1.24073683,cn3
A40,010,SP-RT-A40-010,1.050060291,cn3
A40,011,SP-RT-A40-011,11.80568964,cn3
A40,012,SP-RT-A40-012,0.848649794,cn3
A40,013,SP-RT-A40-013,14.28561643,cn3
A40,014,SP-RT-A40-014,7.847803959,cn3
A40,015,SP-RT-A40-015,15.59475552,cn3
A40,016,SP-RT-A40-016,18.93910187,cn3
A40,017,SP-RT-A40-017,10.60861994,cn3
A40,018,SP-RT-A40-018,17.48494453,cn3
A40,019,SP-RT-A40-019,7.326395129,cn3
A40,020,SP-RT-A40-020,1.666268612,cn3
A40,021,SP-RT-A40-021,13.21462151,cn3
A40,022,SP-RT-A40-022,9.869009604,cn3
A40,023,SP-RT-A40-023,18.49641701,cn3
A40,024,SP-RT-A40-024,4.157709696,cn3
A40,025,SP-RT-A40-025,7.330914652,cn3
A40,026,SP-RT-A40-026,12.67302192,cn3
A40,027,SP-RT-A40-027,17.28150967,cn3
A40,028,SP-RT-A40-028,8.478346207,cn3
A40,029,SP-RT-A40-029,15.13387223,cn3
A40,030,SP-RT-A40-030,13.62015375,cn3
A40,031,SP-RT-A40-031,10.79872512,cn3
A40,032,SP-RT-A40-032,13.94918922,cn3
A40,033,SP-RT-A40-033,14.44890279,cn3
A40,034,SP-RT-A40-034,2.243230597,cn3
A40,035,SP-RT-A40-035,18.65540916,cn3
A40,036,SP-RT-A40-036,3.250500517,cn3
A40,037,SP-RT-A40-037,2.835117133,cn3
A40,038,SP-RT-A40-038,11.20860233,cn3
A40,039,SP-RT-A40-039,0.515870478,cn3
A40,040,SP-RT-A40-040,15.42539831,cn3
A40,041,SP-RT-A40-041,16.56192691,cn3
A40,042,SP-RT-A40-042,5.099893952,cn3
A40,043,SP-RT-A40-043,1.34265602,cn3
A40,044,SP-RT-A40-044,17.15659058,cn3
A40,045,SP-RT-A40-045,6.135355444,cn3
A40,046,SP-RT-A40-046,10.8261272,cn3
A40,047,SP-RT-A40-047,19.09131513,cn3
A40,048,SP-RT-A40-048,3.933176168,cn3
A40,049,SP-RT-A40-049,1.818236846,cn3
A40,050,SP-RT-A40-050,13.38142309,cn3
A40,051,SP-RT-A40-051,4.678586054,cn3
A40,052,SP-RT-A40-052,10.55069088,cn3
A40,053,SP-RT-A40-053,17.95683993,cn3
A40,054,SP-RT-A40-054,17.2890617,cn3
A40,055,SP-RT-A40-055,18.09096131,cn3
A40,056,SP-RT-A40-056,8.135749953,cn3
A40,057,SP-RT-A40-057,3.202689194,cn3
A40,058,SP-RT-A40-058,2.722901254,cn3
A40,059,SP-RT-A40-059,3.004702728,cn3
A40,060,SP-RT-A40-060,12.73058451,cn3
A40,061,SP-RT-A40-061,7.185348651,cn3
A40,062,SP-RT-A40-062,13.35866311,cn3
A40,063,SP-RT-A40-063,5.89030418,cn3
A40,064,SP-RT-A40-064,14.09084628,cn3
A40,065,SP-RT-A40-065,11.04488798,cn3
A40,066,SP-RT-A40-066,7.733859616,cn3
A40,067,SP-RT-A40-067,2.710782872,cn3
A40,068,SP-RT-A40-068,10.34328239,cn3
A40,069,SP-RT-A40-069,14.24598626,cn3
A40,070,SP-RT-A40-070,15.85084993,cn3
A40,071,SP-RT-A40-071,17.19847548,cn3
A40,072,SP-RT-A40-072,18.15384865,cn3
A40,073,SP-RT-A40-073,8.142620682,cn3
A40,074,SP-RT-A40-074,17.90373975,cn3
A40,075,SP-RT-A40-075,8.384945414,cn3
A40,076,SP-RT-A40-076,4.578511877,cn3
A40,077,SP-RT-A40-077,16.26047871,cn3
A40,078,SP-RT-A40-078,13.11093017,cn3
A40,079,SP-RT-A40-079,14.7436936,cn3
A40,080,SP-RT-A40-080,6.856228999,cn3
A40,081,SP-RT-A40-081,12.95637014,cn3
A40,082,SP-RT-A40-082,3.203781293,cn3
A40,083,SP-RT-A40-083,17.58766486,cn3
A40,084,SP-RT-A40-084,2.616250348,cn3
A40,085,SP-RT-A40-085,15.88213475,cn3
A40,086,SP-RT-A40-086,2.635539572,cn3
A40,087,SP-RT-A40-087,1.160954254,cn3
A40,088,SP-RT-A40-088,5.538516311,cn3
A40,089,SP-RT-A40-089,17.0640363,cn3
A40,090,SP-RT-A40-090,14.97174397,cn3
A40,091,SP-RT-A40-091,3.339829223,cn3
A40,092,SP-RT-A40-092,8.325796396,cn3
A40,093,SP-RT-A40-093,8.402516892,cn3
A40,094,SP-RT-A40-094,18.09325859,cn3
A40,095,SP-RT-A40-095,6.451308927,cn3
A40,096,SP-RT-A40-096,17.27298095,cn3
A40,097,SP-RT-A40-097,17.63613138,cn3
A40,098,SP-RT-A40-098,2.25974178,cn3
A40,099,SP-RT-A40-099,17.44178726,cn3
A40,100,SP-RT-A40-100,2.70930143,cn3
A40,101,SP-RT-A40-101,13.02878863,cn3
A40,102,SP-RT-A40-102,5.079660005,cn3
A40,103,SP-RT-A40-103,16.37123966,cn3
A40,104,SP-RT-A40-104,4.346396104,cn3
A40,105,SP-RT-A40-105,7.18197259,cn3
A40,106,SP-RT-A40-106,17.5684079,cn3
A40,107,SP-RT-A40-107,3.654490676,cn3
A40,108,SP-RT-A40-108,11.84264165,cn3
A40,109,SP-RT-A40-109,0.559023449,cn3
A40,110,SP-RT-A40-110,10.48487598,cn3
A40,111,SP-RT-A40-111,10.09989282,cn3
A40,112,SP-RT-A40-112,17.87342652,cn3
A40,113,SP-RT-A40-113,3.185090736,cn3
A40,114,SP-RT-A40-114,5.766304642,cn3
A40,115,SP-RT-A40-115,12.42825731,cn3
A40,116,SP-RT-A40-116,4.484913987,cn3
A40,117,SP-RT-A40-117,15.46436357,cn3
A40,118,SP-RT-A40-118,3.5212416,cn3
A40,119,SP-RT-A40-119,3.780143741,cn3
A40,120,SP-RT-A40-120,12.6406147,cn3
A40,121,SP-RT-A40-121,1.338179215,cn3
A40,122,SP-RT-A40-122,2.409517015,cn3
A40,123,SP-RT-A40-123,11.59418944,cn3
A40,124,SP-RT-A40-124,12.43046313,cn3
A40,125,SP-RT-A40-125,4.986451794,cn3
A40,126,SP-RT-A40-126,15.31185637,cn3
A40,127,SP-RT-A40-127,13.50673034,cn3
A40,128,SP-RT-A40-128,18.17322753,cn3
A40,129,SP-RT-A40-129,1.292601916,cn3
A40,130,SP-RT-A40-130,3.779465997,cn3
A40,131,SP-RT-A40-131,17.56746869,cn3
A40,132,SP-RT-A40-132,9.135201405,cn3
A40,133,SP-RT-A40-133,13.95859471,cn3
A40,134,SP-RT-A40-134,4.468653847,cn3
A40,135,SP-RT-A40-135,3.063856204,cn3
A40,136,SP-RT-A40-136,2.796988613,cn3
A40,137,SP-RT-A40-137,6.434594016,cn3
A40,138,SP-RT-A40-138,2.445459941,cn3
A40,139,SP-RT-A40-139,15.03200449,cn3
A40,140,SP-RT-A40-140,0.419261918,cn3
A40,141,SP-RT-A40-141,8.064326462,cn3
A40,142,SP-RT-A40-142,6.758746095,cn3
A40,143,SP-RT-A40-143,5.632207906,cn3
A40,144,SP-RT-A40-144,11.97342601,cn3
A40,145,SP-RT-A40-145,14.6900329,cn3
A40,146,SP-RT-A40-146,5.71157696,cn3
A40,147,SP-RT-A40-147,10.9679811,cn3
A40,148,SP-RT-A40-148,17.73992733,cn3
A40,149,SP-RT-A40-149,8.23018874,cn3
A40,150,SP-RT-A40-150,0.86711408,cn3
A40,151,SP-RT-A40-151,19.0217335,cn3
A40,152,SP-RT-A40-152,19.03051362,cn3
A40,153,SP-RT-A40-153,9.856291811,cn3
A40,154,SP-RT-A40-154,7.851739835,cn3
A40,155,SP-RT-A40-155,0.279279368,cn3
